HJD	MAG	MER_2	GRADE
2206.58597	10.074	0.03	A
2212.58816	10.221	0.035	A
2213.6293	10.061	0.033	A
2214.58636	10.037	0.036	A
2215.58624	10.156	0.034	A
2217.58391	10.118	0.034	A
2219.55242	10.115	0.033	A
2221.56704	10.053	0.033	A
2224.54305	10.2	0.036	A
2226.53343	10.127	0.036	A
2229.53032	10.061	0.035	A
2232.5259	10.217	0.036	A
2444.80047	10.065	0.03	A
2445.87883	10.073	0.03	A
2460.75618	10.038	0.039	A
2467.79838	10.083	0.034	A
2521.64384	10.075	0.034	A
2526.6665	10.113	0.036	A
2544.68662	10.127	0.038	A
2545.72086	10.133	0.038	A
2558.64092	10.112	0.029	A
2561.62258	10.114	0.038	A
2562.62817	10.082	0.036	A
2564.64829	10.01	0.039	A
2565.67107	10.108	0.038	A
2621.56219	10.055	0.037	A
2622.66064	10.1	0.031	A
2625.58612	10.127	0.042	A
2635.59223	10.033	0.031	A
2639.61216	10.118	0.031	A
2641.61956	10.145	0.03	A
2643.63127	10.039	0.03	A
2645.59691	10.062	0.03	A
2647.58316	10.151	0.035	A
2650.57547	10.116	0.032	A
2652.58626	10.023	0.032	A
2654.59433	10.089	0.032	A
2660.56406	10.028	0.031	A
2662.56353	10.092	0.029	A
2664.55969	10.111	0.034	A
2666.55717	10.096	0.031	A
2668.56299	10.052	0.03	A
2671.53404	10.125	0.032	A
2673.53325	10.129	0.031	A
2675.53244	10.044	0.033	A
2677.53089	10.072	0.03	A
2686.51681	10.157	0.041	A
2743.9208	10.159	0.033	A
2754.91825	10.065	0.032	A
2757.91143	10.084	0.033	A
2760.91881	10.406	0.034	A
2763.9075	10.052	0.034	A
2765.88731	10.101	0.032	A
2776.86374	10.138	0.037	A
2783.85167	10.131	0.03	A
2785.90879	10.107	0.031	A
2790.92026	10.131	0.031	A
2804.8281	10.073	0.034	A
2809.79629	10.133	0.03	A
2811.85804	10.033	0.03	A
2851.88037	10.034	0.037	A
2861.71764	10.139	0.034	A
2862.8237	10.133	0.037	A
2866.80806	10.04	0.036	A
2872.78822	10.094	0.036	A
2875.79908	10.034	0.035	A
2883.74076	10.074	0.033	A
2885.65752	10.095	0.029	A
2899.75058	10.033	0.038	A
2905.63293	10.071	0.039	A
2910.6124	10.155	0.038	A
2921.69578	10.082	0.035	A
2926.68507	10.192	0.04	A
2933.73667	10.066	0.039	A
2935.7315	10.127	0.041	A
2940.76041	10.048	0.033	A
2950.64489	10.186	0.032	A
2954.66425	10.399	0.032	A
2956.66293	10.088	0.031	A
2958.6589	10.201	0.03	A
2964.67535	10.057	0.032	A
2973.544	10.108	0.033	A
2977.59535	10.079	0.038	A
2979.61585	10.257	0.031	A
2981.63267	10.104	0.035	A
2987.68186	10.049	0.031	A
2994.6667	10.047	0.03	A
3006.59357	10.132	0.032	A
3008.61155	10.089	0.032	A
3013.59315	10.08	0.035	A
3016.60509	10.099	0.04	A
3033.54549	10.058	0.032	A
3037.55711	10.089	0.032	A
3043.52217	10.475	0.035	A
3046.52694	10.133	0.033	A
3110.92373	10.135	0.036	A
3116.91861	10.05	0.033	A
3321.63692	10.092	0.031	A
3326.54825	10.122	0.031	A
3355.54766	10.071	0.03	A
3357.61577	10.086	0.031	A
3362.65756	10.068	0.035	A
3388.58454	10.054	0.034	A
3391.56723	10.117	0.032	A
3395.57038	10.071	0.037	A
3398.54813	10.534	0.035	A
3408.53072	10.092	0.034	A
3411.52613	10.095	0.036	A
3414.52059	10.316	0.035	A
3510.87736	10.108	0.031	A
3551.91736	10.492	0.033	A
3564.82809	10.118	0.034	A
3569.87362	10.047	0.033	A
3571.8867	10.147	0.035	A
3574.80083	10.133	0.034	A
3579.88849	10.118	0.031	A
3583.80989	10.096	0.038	A
3589.75808	10.11	0.032	A
3591.87896	10.147	0.031	A
3597.78786	10.121	0.031	A
3603.71468	10.086	0.035	A
3622.67561	10.114	0.032	A
3625.71827	10.082	0.033	A
3628.69687	10.189	0.035	A
3630.72529	10.076	0.035	A
3637.82108	10.17	0.032	A
3640.75528	10.404	0.032	A
3643.60294	10.092	0.04	A
3646.6572	10.095	0.035	A
3651.59135	10.095	0.035	A
3653.62983	10.144	0.036	A
3655.61671	10.073	0.032	A
3657.65437	10.059	0.031	A
3659.69086	10.1	0.033	A
3661.7205	10.125	0.034	A
3663.79975	10.074	0.037	A
3666.61821	10.065	0.031	A
3669.7081	10.127	0.031	A
3671.79917	10.043	0.033	A
3674.5991	10.087	0.031	A
3676.62207	10.125	0.031	A
3680.53903	10.053	0.033	A
3700.72579	10.145	0.039	A
3703.60688	10.054	0.031	A
3706.56172	10.085	0.036	A
3708.6474	10.138	0.032	A
3712.61928	10.071	0.032	A
3714.62949	10.106	0.033	A
3717.58928	10.123	0.034	A
3720.58585	10.077	0.034	A
3722.64538	10.096	0.036	A
3725.615	10.122	0.039	A
3731.58104	10.108	0.037	A
3737.60825	10.368	0.034	A
3739.62959	10.104	0.033	A
3742.59524	10.1	0.032	A
3745.60108	10.498	0.033	A
3755.54957	10.117	0.036	A
3758.54821	10.079	0.034	A
3862.90234	10.069	0.032	A
3865.91785	10.152	0.036	A
3871.92196	10.07	0.036	A
3880.91416	10.049	0.034	A
3891.86773	10.14	0.032	A
3894.87888	10.138	0.033	A
3898.86297	10.556	0.036	A
3907.91069	10.108	0.035	A
3912.91604	10.075	0.032	A
4089.57941	10.133	0.031	A
4111.6183	10.098	0.033	A
4125.53734	10.084	0.033	A
4127.55369	10.054	0.033	A
4133.54714	10.087	0.034	A
4136.53634	10.104	0.035	A
4142.52536	10.079	0.033	A
4229.90106	10.222	0.032	A
4268.89314	10.076	0.035	A
4278.78897	10.068	0.032	A
4284.81578	10.068	0.032	A
4295.81446	10.086	0.035	A
4297.89185	10.063	0.036	A
4304.79076	10.074	0.039	A
4306.78753	10.103	0.03	A
4319.8	10.068	0.029	A
4332.71435	10.076	0.039	A
4334.70101	10.489	0.03	A
4338.67877	10.153	0.034	A
4346.78093	10.189	0.042	A
4348.77241	10.055	0.03	A
4350.8481	10.417	0.036	A
4353.67479	10.089	0.03	A
4355.72552	10.077	0.028	A
4358.64794	10.272	0.033	A
4361.63639	10.093	0.032	A
4363.67018	10.069	0.03	A
4365.6682	10.087	0.03	A
4367.70105	10.124	0.035	A
4369.71064	10.106	0.037	A
4371.73744	10.116	0.033	A
4373.75002	10.093	0.032	A
4376.74055	10.096	0.033	A
4379.60114	10.118	0.03	A
4381.66182	10.059	0.036	A
4383.68434	10.126	0.031	A
4385.70215	10.094	0.029	A
4389.71026	10.079	0.033	A
4399.71986	10.113	0.037	A
4402.72562	10.108	0.035	A
4408.68222	10.123	0.032	A
4420.56336	10.091	0.036	A
4422.63596	10.117	0.03	A
4426.63264	10.086	0.036	A
4431.58461	10.425	0.034	A
4433.66319	10.095	0.034	A
4435.72745	10.102	0.035	A
4438.61986	10.113	0.036	A
4440.71431	10.095	0.032	A
4443.6331	10.139	0.034	A
4453.62406	10.076	0.033	A
4456.59778	10.139	0.037	A
4459.58339	10.135	0.034	A
4462.57813	10.1	0.03	A
4464.6457	10.135	0.035	A
4467.59298	10.138	0.035	A
4470.59533	10.106	0.033	A
4474.5971	10.082	0.033	A
4480.55746	10.102	0.036	A
4490.54124	10.097	0.031	A
4493.54063	10.082	0.031	A
4500.54698	10.082	0.036	A
4576.91247	10.225	0.035	A
4587.90674	10.113	0.033	A
4591.89755	10.077	0.036	A
4599.89862	10.064	0.037	A
4609.92752	10.109	0.034	A
4617.87965	10.098	0.039	A
4622.8787	10.077	0.036	A
4628.88169	10.136	0.031	A
4631.8873	10.098	0.031	A
4639.83923	10.095	0.034	A
4645.8683	10.121	0.033	A
4648.8584	10.082	0.032	A
4662.77807	10.102	0.036	A
4664.78148	10.066	0.034	A
4666.79727	10.085	0.035	A
4672.81421	10.084	0.03	A
4675.8206	10.103	0.03	A
4681.79753	10.242	0.036	A
4683.85032	10.098	0.029	A
4686.74715	10.097	0.036	A
4690.73371	10.119	0.031	A
4696.85259	10.083	0.04	A
4698.80616	10.148	0.035	A
4700.79147	10.089	0.029	A
4702.84425	10.119	0.029	A
4708.73223	10.102	0.031	A
4710.7462	10.104	0.034	A
4716.70326	10.09	0.03	A
4721.71697	10.242	0.031	A
4724.71521	10.09	0.035	A
4726.78246	10.108	0.032	A
4729.72212	10.097	0.031	A
4736.64104	10.109	0.032	A
4739.66764	10.15	0.029	A
4744.66127	10.07	0.031	A
4746.67926	10.142	0.033	A
4748.65482	10.112	0.032	A
4753.66358	10.116	0.032	A
4755.70706	10.122	0.035	A
4757.7937	10.107	0.035	A
4760.60833	10.063	0.031	A
4762.71509	10.137	0.032	A
4765.60746	10.106	0.033	A
4767.69983	10.073	0.03	A
4772.65551	10.074	0.033	A
4774.61952	10.137	0.033	A
4776.62531	10.071	0.032	A
4778.61009	10.333	0.032	A
4780.63992	10.071	0.036	A
4783.68974	10.074	0.038	A
4786.59971	10.531	0.037	A
4797.62251	10.088	0.034	A
4802.5792	10.55	0.039	A
4806.66379	10.157	0.035	A
4808.68303	10.078	0.034	A
4814.53513	10.109	0.031	A
4820.57405	10.086	0.039	A
4823.56648	10.059	0.035	A
4826.56699	10.176	0.037	A
4834.55526	10.144	0.033	A
4839.61623	10.021	0.038	A
4842.59931	10.15	0.035	A
4848.58486	10.052	0.034	A
4855.54124	10.048	0.034	A
4859.54462	10.145	0.035	A
4863.53054	10.059	0.036	A
4875.52222	10.194	0.034	A
5039.78296	10.107	0.039	A
5041.76124	10.144	0.036	A
2674.58529	10.378	0.029	A
1869.58638	10.148	0.028	A
1870.6027	10.087	0.028	A
1878.58378	10.098	0.032	A
1879.58364	10.057	0.029	A
1881.57762	10.498	0.029	A
1884.55897	10.093	0.03	A
1886.55208	10.098	0.031	A
1887.60714	10.072	0.032	A
1889.54835	10.502	0.033	A
1900.52711	10.091	0.032	A
1907.57063	10.082	0.029	A
1918.54172	10.099	0.032	A
1920.59687	10.062	0.033	A
1922.59541	10.141	0.03	A
1926.5928	10.09	0.04	A
1929.56413	10.113	0.029	A
1932.52947	10.082	0.031	A
1936.52575	10.045	0.032	A
1939.55524	10.117	0.029	A
1945.52028	10.111	0.034	A
1948.55518	10.088	0.032	A
1966.51297	10.092	0.036	A
2080.8792	10.114	0.03	A
2082.95201	10.128	0.034	A
2086.83525	10.054	0.031	A
2094.92266	10.057	0.032	A
2104.86606	10.072	0.032	A
2105.8666	10.099	0.032	A
2106.90045	10.13	0.03	A
2113.89345	10.122	0.028	A
2115.82875	10.138	0.031	A
2116.83591	10.092	0.027	A
2128.73928	10.341	0.032	A
2129.75853	10.068	0.029	A
2131.7835	10.457	0.031	A
2132.8017	10.096	0.028	A
2133.80388	10.051	0.029	A
2134.79945	10.04	0.029	A
2143.78174	10.149	0.032	A
2156.70553	10.102	0.032	A
2167.70715	10.096	0.03	A
2168.731	10.092	0.03	A
2169.74179	10.114	0.029	A
2172.65346	10.07	0.031	A
2173.70786	10.07	0.029	A
2174.71005	10.046	0.03	A
2178.68599	10.139	0.03	A
2180.63717	10.114	0.034	A
2183.64083	10.083	0.034	A
2184.6599	10.081	0.033	A
2185.6686	10.108	0.033	A
2186.7055	10.126	0.031	A
2189.72197	10.037	0.033	A
2190.67881	10.055	0.03	A
2191.68706	10.075	0.03	A
2192.67851	10.134	0.028	A
2193.67053	10.102	0.03	A
2194.6707	10.129	0.029	A
2196.6741	10.113	0.03	A
2197.66696	10.045	0.029	A
2198.66699	10.021	0.029	A
2199.66427	10.071	0.03	A
2201.65076	10.092	0.029	A
2203.6501	10.121	0.03	A
2204.63678	10.09	0.028	A
2208.68784	10.174	0.03	A
2211.61078	10.113	0.032	A
2213.59743	10.06	0.033	A
2214.62932	10.033	0.035	A
2215.62931	10.069	0.033	A
2217.63358	10.114	0.033	A
2219.60451	10.125	0.034	A
2222.61489	10.066	0.033	A
2224.60988	10.147	0.035	A
2225.61659	10.13	0.034	A
2226.61062	10.168	0.033	A
2227.61121	10.09	0.032	A
2228.60824	10.4	0.034	A
2229.60583	10.031	0.033	A
2230.60598	10.041	0.033	A
2233.59478	10.102	0.032	A
2234.58876	10.119	0.035	A
2235.58617	10.084	0.033	A
2237.58807	10.041	0.036	A
2239.57935	10.076	0.039	A
2241.58531	10.109	0.036	A
2242.58845	10.106	0.035	A
2247.5981	10.09	0.039	A
2251.56622	10.129	0.04	A
2253.55385	10.04	0.037	A
2255.55428	10.069	0.038	A
2257.55041	10.103	0.038	A
2260.54488	10.173	0.041	A
2445.8644	10.088	0.033	A
2453.87186	10.087	0.032	A
2464.81682	10.125	0.032	A
2468.81362	10.044	0.032	A
2470.84397	10.181	0.038	A
2473.82735	10.135	0.037	A
2482.76315	10.159	0.039	A
2486.81036	10.477	0.042	A
2496.80573	10.122	0.037	A
2544.76602	10.118	0.033	A
2549.86039	10.061	0.04	A
2558.78925	10.131	0.032	A
2559.7161	10.131	0.034	A
2560.71121	10.12	0.03	A
2561.69564	10.129	0.039	A
2562.68477	10.096	0.033	A
2564.69117	10.025	0.036	A
2565.7093	10.07	0.032	A
2578.70948	10.108	0.035	A
2622.58163	10.08	0.038	A
2627.63979	10.018	0.033	A
2629.63933	10.045	0.037	A
2634.52948	10.105	0.032	A
2636.56319	10.037	0.035	A
2640.58027	10.143	0.039	A
2642.58069	10.082	0.038	A
2644.57661	10.059	0.037	A
2649.56641	10.149	0.035	A
2651.57157	10.041	0.04	A
2655.60619	10.119	0.039	A
2658.60727	10.061	0.033	A
2660.60951	10.025	0.036	A
2662.60646	10.094	0.032	A
2664.60024	10.182	0.035	A
2668.60355	10.036	0.03	A
2670.59674	10.078	0.028	A
2674.58529	10.085	0.029	A
2676.5716	10.042	0.03	A
2678.55711	10.117	0.029	A
2680.55988	10.394	0.031	A
2684.58	10.114	0.031	A
2686.58652	10.096	0.032	A
2688.58431	10.487	0.031	A
2690.58321	10.085	0.028	A
2692.58066	10.105	0.03	A
2695.52678	10.146	0.028	A
2697.53077	10.143	0.029	A
2699.53635	10.045	0.029	A
2701.53214	10.079	0.03	A
2703.53001	10.138	0.028	A
2705.52216	10.163	0.029	A
2707.52479	10.068	0.031	A
2709.5303	10.064	0.03	A
2712.51912	10.449	0.03	A
2718.50222	10.104	0.03	A
2724.4908	10.041	0.029	A
2727.48832	10.128	0.029	A
2776.93574	10.176	0.033	A
2786.9228	10.058	0.03	A
2790.94076	10.11	0.034	A
2809.89838	10.088	0.03	A
2812.86608	10.126	0.032	A
2838.85619	10.107	0.035	A
2841.8199	10.513	0.041	A
2851.92378	10.039	0.037	A
2860.81328	10.086	0.032	A
2874.8095	10.025	0.033	A
2883.77284	10.03	0.032	A
2888.75925	10.094	0.039	A
2892.80581	10.071	0.034	A
2898.73071	10.05	0.039	A
2900.72169	10.048	0.032	A
2903.80753	10.137	0.04	A
2906.71341	10.056	0.039	A
2908.76936	10.08	0.037	A
2910.78537	10.126	0.039	A
2915.72951	10.022	0.035	A
2917.66804	10.128	0.034	A
2924.75415	10.061	0.039	A
2927.69539	10.151	0.034	A
2931.71616	10.044	0.041	A
2935.69888	10.135	0.035	A
2939.63054	9.997	0.032	A
2944.64301	10.132	0.038	A
2948.62018	10.056	0.042	A
2950.65247	10.182	0.031	A
2954.67437	10.392	0.031	A
2966.68847	10.138	0.031	A
2973.58428	10.066	0.032	A
2975.59243	10.127	0.033	A
2977.61761	10.041	0.034	A
2979.6389	10.059	0.036	A
2981.65562	10.08	0.033	A
2983.67257	10.129	0.033	A
2985.70304	10.054	0.032	A
2990.66774	10.117	0.034	A
2992.67827	10.066	0.033	A
2994.74336	10.041	0.03	A
2998.71475	10.103	0.034	A
3005.626	10.071	0.03	A
3007.634	10.145	0.031	A
3009.6795	10.04	0.036	A
3013.67914	10.06	0.032	A
3018.67544	10.024	0.03	A
3023.52968	10.163	0.033	A
3028.52879	10.026	0.032	A
3030.58579	10.104	0.034	A
3035.55683	10.368	0.029	A
3037.62058	10.073	0.029	A
3041.62277	10.322	0.034	A
3061.52836	10.053	0.03	A
3076.52604	10.037	0.031	A
3079.52009	10.149	0.034	A
3082.50859	10.042	0.037	A
3087.48876	10.115	0.032	A
3090.49102	10.046	0.033	A
3175.94504	10.102	0.03	A
3179.88746	10.037	0.03	A
3187.85955	10.044	0.034	A
3358.57666	10.075	0.03	A
3363.63701	10.079	0.034	A
3380.53608	10.044	0.03	A
3383.684	10.108	0.031	A
3386.54714	10.128	0.035	A
3388.57659	10.076	0.032	A
3390.61032	10.436	0.032	A
3396.62584	10.081	0.034	A
3399.57409	10.114	0.031	A
3403.56298	10.061	0.03	A
3405.57946	10.076	0.031	A
3412.56365	10.075	0.034	A
3414.56726	10.398	0.032	A
3416.57659	10.072	0.034	A
3418.57716	10.088	0.035	A
3426.5476	10.055	0.033	A
3433.54417	10.09	0.034	A
3437.51367	10.09	0.031	A
3440.50891	10.084	0.03	A
3447.51521	10.122	0.035	A
3450.5063	10.041	0.033	A
3454.49853	10.108	0.033	A
3458.48383	10.067	0.033	A
3502.93258	10.104	0.038	A
3509.93361	10.111	0.03	A
3547.94009	10.147	0.039	A
3551.94628	10.469	0.04	A
3555.87013	10.318	0.03	A
3560.86987	10.092	0.04	A
3568.94429	10.067	0.033	A
3571.88356	10.135	0.033	A
3574.86441	10.109	0.034	A
3577.86393	10.07	0.033	A
3581.92571	10.111	0.032	A
3584.84337	10.084	0.03	A
3587.84079	10.109	0.034	A
3601.80411	10.072	0.034	A
3618.76796	10.078	0.035	A
3621.78746	10.118	0.038	A
3624.83215	10.065	0.031	A
3628.73416	10.152	0.033	A
3630.77331	10.08	0.034	A
3638.76685	10.067	0.034	A
3644.69065	10.192	0.038	A
3650.77641	10.088	0.031	A
3652.77116	10.212	0.032	A
3654.78124	10.324	0.032	A
3656.71153	10.447	0.03	A
3658.69462	10.067	0.032	A
3660.71345	10.182	0.033	A
3665.62525	10.061	0.032	A
3668.70918	10.145	0.032	A
3670.75593	10.085	0.03	A
3673.61843	10.072	0.031	A
3675.68436	10.08	0.03	A
3678.6182	10.089	0.032	A
3700.61385	10.127	0.034	A
3703.58621	10.064	0.029	A
3705.70685	10.051	0.033	A
3708.60943	10.135	0.03	A
3712.59123	10.052	0.031	A
3714.60889	10.083	0.032	A
3716.67729	10.151	0.034	A
3718.67245	10.085	0.036	A
3720.76443	10.059	0.035	A
3726.60521	10.056	0.033	A
3728.65868	10.082	0.034	A
3731.7376	10.136	0.037	A
3737.64206	10.329	0.03	A
3742.61615	10.085	0.03	A
3744.69891	10.061	0.034	A
3747.59823	10.12	0.033	A
3750.58693	10.099	0.034	A
3755.62782	10.143	0.038	A
3763.6039	10.155	0.038	A
3766.57492	10.059	0.035	A
3769.56303	10.246	0.039	A
3771.60246	10.139	0.036	A
3774.57283	10.096	0.035	A
3779.56229	10.105	0.037	A
3787.55642	10.112	0.038	A
3790.5386	10.055	0.032	A
3793.53234	10.072	0.039	A
3796.52649	10.128	0.031	A
3799.52656	10.05	0.036	A
3805.5207	10.097	0.035	A
3808.50128	10.076	0.035	A
3809.50841	10.073	0.036	A
3812.50059	10.116	0.034	A
3815.50181	10.083	0.035	A
3818.49427	10.087	0.032	A
3822.49004	10.1	0.034	A
3863.92393	10.06	0.032	A
3868.93236	10.105	0.036	A
3877.92568	10.048	0.034	A
3898.94441	10.496	0.034	A
3902.91707	10.434	0.032	A
3906.88379	10.503	0.034	A
4089.66084	10.102	0.032	A
4092.60748	10.475	0.033	A
4103.61114	10.069	0.033	A
4105.63303	10.155	0.031	A
4107.6446	10.082	0.031	A
4126.62805	10.053	0.035	A
4128.64449	10.115	0.032	A
4131.5671	10.076	0.032	A
4133.58501	10.069	0.034	A
4135.60041	10.076	0.031	A
4137.61671	10.138	0.03	A
4140.55939	10.097	0.03	A
4142.58771	10.059	0.031	A
4150.51598	10.071	0.033	A
4152.54761	10.109	0.034	A
4155.52387	10.066	0.03	A
4158.53503	10.051	0.033	A
4173.51191	10.106	0.031	A
4175.52823	10.055	0.032	A
4189.48666	10.365	0.03	A
4255.94218	10.068	0.036	A
4273.91598	10.128	0.039	A
4278.9389	10.061	0.03	A
4285.89724	10.056	0.042	A
4289.94581	10.073	0.033	A
4292.90157	10.068	0.029	A
4295.88527	10.065	0.03	A
4304.8278	10.099	0.039	A
4306.88891	10.073	0.029	A
4316.80427	10.069	0.033	A
4329.88094	10.075	0.035	A
4331.85329	10.073	0.041	A
4333.80517	10.112	0.04	A
4339.79236	10.186	0.03	A
4341.78623	10.059	0.031	A
4346.76855	10.153	0.029	A
4357.74088	10.306	0.033	A
4362.73588	10.134	0.037	A
4364.71777	10.053	0.029	A
4367.70769	10.12	0.033	A
4369.76563	10.072	0.036	A
4371.79584	10.076	0.032	A
4374.7743	10.249	0.038	A
4377.67275	10.055	0.033	A
4379.73606	10.072	0.03	A
4384.65739	10.08	0.033	A
4386.71733	10.068	0.029	A
4388.73071	10.081	0.031	A
4392.67125	10.081	0.033	A
4398.69779	10.113	0.034	A
4403.70424	10.078	0.031	A
4407.69831	10.112	0.033	A
4412.83508	10.057	0.033	A
4418.72302	10.062	0.03	A
4421.63923	10.036	0.03	A
4423.65023	10.185	0.032	A
4428.76039	10.053	0.033	A
4431.63705	10.308	0.031	A
4436.62499	10.061	0.031	A
4438.68995	10.104	0.036	A
4440.74679	10.095	0.029	A
4443.66021	10.121	0.033	A
4448.73831	10.091	0.029	A
4455.70627	10.539	0.033	A
4458.63844	10.082	0.033	A
4461.61919	10.059	0.03	A
4463.67556	10.543	0.033	A
4468.68556	10.071	0.036	A
4472.68549	10.154	0.038	A
4475.56636	10.104	0.037	A
4484.57852	10.069	0.032	A
4486.63622	10.075	0.035	A
4491.57371	10.097	0.032	A
4493.62922	10.087	0.031	A
4499.6248	10.063	0.035	A
4502.59563	10.132	0.04	A
4505.58293	10.083	0.038	A
4517.57759	10.072	0.033	A
4520.56206	10.118	0.031	A
4522.57608	10.061	0.036	A
4525.5497	10.081	0.038	A
4528.54174	10.14	0.038	A
4534.52632	10.092	0.035	A
4538.50991	10.077	0.032	A
4546.49544	10.089	0.037	A
4549.49335	10.118	0.038	A
4553.4851	10.06	0.034	A
4593.92344	10.099	0.032	A
4597.9331	10.074	0.03	A
4601.93566	10.072	0.033	A
4609.93664	10.063	0.033	A
4623.92575	10.081	0.033	A
4627.91902	10.077	0.037	A
4631.89477	10.079	0.031	A
4640.89888	10.074	0.032	A
4644.88543	10.095	0.038	A
4648.88123	10.071	0.033	A
4655.86176	10.072	0.032	A
4661.94142	10.104	0.029	A
4664.8964	10.077	0.033	A
4672.87255	10.081	0.03	A
4675.91023	10.096	0.03	A
4685.84329	10.09	0.034	A
4690.84306	10.136	0.029	A
4693.85886	10.171	0.035	A
4697.83097	10.462	0.032	A
4702.7857	10.108	0.029	A
4724.74217	10.103	0.036	A
4726.80703	10.097	0.031	A
4729.76159	10.165	0.031	A
4740.69722	10.105	0.03	A
4747.73295	10.084	0.035	A
4750.67108	10.099	0.036	A
4754.7615	10.125	0.035	A
4757.6401	10.096	0.029	A
4759.70988	10.075	0.031	A
4762.63777	10.15	0.03	A
4764.71834	10.098	0.031	A
4769.74471	10.1	0.029	A
4772.59435	10.085	0.031	A
4774.65923	10.308	0.028	A
4776.69568	10.032	0.033	A
4778.64583	10.494	0.033	A
4780.67988	10.077	0.035	A
4783.74789	10.072	0.037	A
4786.65885	10.367	0.03	A
4794.69321	10.458	0.032	A
4797.69563	10.091	0.034	A
4802.61308	10.555	0.039	A
4804.64875	10.071	0.031	A
4806.71475	10.116	0.031	A
4808.75395	10.076	0.035	A
4811.60648	10.09	0.039	A
4814.60518	10.265	0.035	A
4816.69242	10.059	0.035	A
4819.71572	10.081	0.029	A
4827.65584	10.076	0.037	A
4829.70806	10.058	0.035	A
4834.66542	10.449	0.033	A
4837.60067	10.071	0.037	A
4839.63734	10.035	0.035	A
4842.61594	10.131	0.034	A
4848.6039	10.102	0.036	A
4857.61183	10.06	0.035	A
4860.624	10.097	0.036	A
4875.58268	10.104	0.036	A
4881.55716	10.139	0.036	A
4884.55296	10.087	0.04	A
5031.94378	10.073	0.04	A
5085.75623	10.079	0.041	A
5087.84114	10.097	0.038	A
5092.79064	10.093	0.038	A
2140.74282	10.127	0.052	B
2140.74282	10.387	0.052	B
1931.52923	10.104	0.048	B
2016.90276	10.09	0.045	B
2032.93755	10.125	0.039	B
2114.8305	10.135	0.042	B
2174.64262	10.044	0.044	B
2211.54465	10.139	0.041	B
2234.51761	10.075	0.037	B
2236.52561	10.511	0.049	B
2239.54951	10.062	0.044	B
2241.55779	10.077	0.041	B
2243.56756	10.112	0.043	B
2248.53427	10.164	0.041	B
2252.57795	10.372	0.042	B
2254.57404	10.063	0.039	B
2256.57066	10.187	0.051	B
2439.87203	10.095	0.033	B
2446.90779	10.076	0.034	B
2465.81446	10.15	0.045	B
2466.79906	10.127	0.036	B
2470.76245	10.343	0.042	B
2471.84161	10.194	0.045	B
2482.70321	10.192	0.042	B
2489.72842	10.131	0.041	B
2495.78937	10.135	0.05	B
2498.73437	10.188	0.037	B
2499.72967	10.061	0.041	B
2500.71805	10.053	0.041	B
2502.72724	10.408	0.043	B
2508.77161	10.049	0.04	B
2523.77895	10.096	0.04	B
2540.60387	10.024	0.039	B
2554.66775	10.087	0.048	B
2556.66697	10.03	0.04	B
2559.63485	10.164	0.035	B
